mapName,id
T463,Fast ADMM Algorithm for Distributed Optimization with Adaptive Penalty
T464,Collaborative Multi-objective Ranking
T465,Comparison of Spoken and Visual Natural Language Content in Video
T466,Estimation of Kandoh Degree with Emphasis on Spatial Sound Impressions
T467,Simulation experiment of flexible parallel robot control by RBF neural network based on sliding mode robust term
T468,Deep learning vs. kernel methods: Performance for emotion prediction in videos
T469,Task-based process know-how reuse and proactive information delivery in TaskNavigator
T470,Low-rank tensor learning with discriminant analysis for action classification and image recovery
T471,Learning long-term dependencies is not as difficult with NARX networks
T472,Reasoning about Nondeterministic and Concurrent Actions: A Process Algebra Approach
T473,Are You Talking to a Machine? Dataset and Methods for Multilingual Image Question Answering
T474,Label Ranking with Partial Abstention based on Thresholded Probabilistic Models
T475,User-controllable learning of location privacy policies with gaussian mixture models
T476,Towards an Ontological Framework for Knowledge Sharing in Healthcare Systems
T477,Searching for a nonlinear ODE model of vehicle crash with genetic optimization
T478,An Exact Algorithm for F-Measure Maximization
T479,Bounds and Constructions for A3-code with Multi-senders
T480,A frame-based production system architecture
T481,Towards Social Robots that Support Exercise Therapies for Persons with Dementia
T482,ISim: A Novel Power Aware Discrete Event Simulation Framework for Dynamic Workload Consolidation and Scheduling in Infrastructure Clouds
T483,Using social network analysis as a strategy for E-commerce recommendation
T484,A graphical criterion for the identification of causal effects in linear models
T485,A Correspondence Metric for Imitation
T486,Adaptive Semantic Publishing
T487,Block-chaining in Precision HealthCare: a design research approach
T488,Trace Ratio Criterion for Feature Selection
T489,Emotion recognition in spontaneous and acted dialogues
T490,Towards Building Large Scale Multimodal Domain-Aware Conversation Systems
T491,A Crossover Game Routing Algorithm for Wireless Multimedia Sensor Networks
T492,Understanding Cultural Influence on Media Choice: A Cross-Cultural Study within Multinational Organization Setting
T493,A System Developer‟S Perspective Of Managing CiRM Implementation In Local Governments: Lessons From Malaysia
T494,On the benefits of early HARQ feedback with non-ideal prediction in 5G networks
T495,A Contribution to a Multimedia Information Extraction Roadmap
T496,Boosted Generative Models
T497,Combining circumscription and modal logic
T498,Applications of Density Sensor in Power Plant Desulphurization
T499,Benchmarking the SHL Recognition Challenge with Classical and Deep-Learning Pipelines
T500,Analyzing Microtext, Papers from the 2013 AAAI Spring Symposium, Palo Alto, California, USA, March 25-27, 2013
T501,Automatic generation of programming exercises for learning programming language
T502,An Exploratory Study of IT Fit Motivation in a Cloud-Computing Classroom
T503,Using Crowdsourcing to Investigate Perception of Narrative Similarity
T504,Analysis and Testing of Key Performance Indexes of Vxworks in Real-Time System
T505,Development of a Background Knowledge-Base about Shipping and Smuggling
T506,Differential Entropic Clustering of Multivariate Gaussians
T507,Fuzzy clustering algorithm based on PSO in body shape analysis
T508,Training a Limited-Interconnect, Synthetic Neural IC
T509,Efficient Large-Scale Multi-Modal Classification
T510,A Proposed Model of Diagnosis and Prescription in Oriental Medicine Using RBF Neural Networks
T511,A* Variants for Optimal Multi-Agent Pathfinding
T512,Stock Market Trend Prediction Based on Text Mining of Corporate Web and Time Series Data
T513,Demystifying chronic kidney disease for others.
T514,Exploiting co-occurrence and information quality metrics to recommend tags in web 2.0 applications
T515,Software integration in global software development: Success factors for GSD vendors
T516,A Mouse-Trajectory Based Model for Predicting Query-URL Relevance
T517,Optimization Monte Carlo: Efficient and Embarrassingly Parallel Likelihood-Free Inference
T518,Converting It-enabled Customer Power into Relational Value of It-enabled Co-creation
T519,My top 10 ways to promote health, wellness, and disease risk reduction (part I).
T520,Forensic DNA Profiles: Database Expansion, Familial Search, and a Radical Solution
T521,Boosting to Correct the Inductive Bias for Text Classification
T522,Beyond precision@10: clustering the long tail of web search results
T523,Predicting Failures in Hard Drives with LSTM Networks
T524,Identifiability in causal Bayesian networks: a sound and complete algorithm
T525,Neural Attentive Session-based Recommendation
T526,Notations for Software Design
T527,An IR Image Gray-Scale Transformation Algorithm Based on Human Visual System
T528,A Research Framework of Vendor Firms Body of Knowledge (bok) and Its Impact on Offshore It Outsourcing Performance
T529,A CNN-based computational encoding model for human V1 cortex
T530,Deep Learning of Invariant Features via Simulated Fixations in Video
T531,Design and Implementation of Two-level Synchronization for Interactive Music Robot
T532,Factoring Variations in Natural Images with Deep Gaussian Mixture Models
T533,Visuo-Spatial Ability, Effort and Affordance Analyses: Towards Building Blocks for Robot's Complex Socio-Cognitive Behaviors
T534,Elementary Estimators for Graphical Models
T535,Design of a Portable Cluster Supercomputer for Particle Image Velocimetry Data Processing
T536,Learning Source Descriptions for Web Services
T537,Eliminating False Positives during Corner Finding by Merging Similar Segments
T538,A smartphone based method to enhance road pavement anomaly detection by analyzing the driver behavior
T539,Instance migration in heterogeneous ontology environments
T540,Security Analysis of wrNAF and SPA Resistant Scalar Multiplication
T541,Solving Linear SVMs with Multiple 1D Projections
T542,The Multivariate Generalised von Mises Distribution: Inference and Applications
T543,On bias problem in relevance feedback
T544,Hotness-aware buffer management for flash-based hybrid storage systems
T545,Real-time identification of operating room state from video
T546,Multiwinner Approval Rules as Apportionment Methods
T547,Rank Maximal Equal Contribution: A Probabilistic Social Choice Function
T548,Intelligent Control of Life Support Systems for Space Habitats
T549,A Companion Screen Application for TV Broadcasts Annotated with Linked Open Data
T550,Oscillation Criteria of Second-Order Delay Dynamic Equations on Time Scales
T551,The Importance of Cognition and Affect for Artificially Intelligent Decision Makers
T552,A Storage-Computation-Communication Tradeoff for Distributed Computing
T553,Weighted Constraint Satisfaction with Set Variables
T554,Multi-Agent Transport Simulation Model for Eco-Commuting Promotion Planning
T555,Using Prior Knowledge: Problems and Solutions
T556,Comparison of queuing disciplines in networks with self-similar traffic
T557,On Bootstrapping the ROC Curve
T558,A parallel hybrid heuristic based on Karp's partitioning for PTSP on multi-core processors
T559,Assessing personality through objective behavioral sensing
T560,Patterns of Designer-User Interactions in the Design Refinement Process
T561,Sharing Statistics for SPARQL Federation Optimization, with Emphasis on Benchmark Quality
T562,Research on Mass Real Estate Evaluation Mode Based on BP Neural Network Model
T563,A Network Analysis of Road Traffic with Vehicle Tracking Data
T564,Risk Evaluation for Host System Based on Theory of Evidence
T565,Strong and Uniform Equivalence in Answer-Set Programming: Characterizations and Complexity Results for the Non-Ground Case
T566,Image Retrieval Based on Fuzzy Mapping of Image Database and Fuzzy Similarity Distance
T567,Document Classification Using Multiword Features
T568,Convolutional Neural Networks on Graphs with Fast Localized Spectral Filtering
T569,Optimization of rich model based on fisher criterion for image steganalysis
T570,Decoding Cursive Scripts
T571,Enhancing Bidding Strategy Using Genetic Network Programming in Agent-Based Multiple Round English Auction
T572,Towards Pareto Descent Directions in Sampling Experts for Multiple Tasks in an On-Line Learning Paradigm
T573,Complexity Minimalization of Nonsingleton-based Fuzzy-Neural Network
T574,Combination of Multi-view Multi-source Language Classifiers for Cross-Lingual Sentiment Classification
T575,Optimally Tight Security Proofs for Hash-Then-Publish Time-Stamping
T576,Position Variance, Recurrence and Perceptual Learning
T577,A VLSI Implementation of the Adaptive Exponential Integrate-and-Fire Neuron Model
T578,An Android Head for Social-Emotional Intervention for Children with Autism Spectrum Conditions
T579,Research Problems in the Use of a Shallow Artificial Intelligence Model of Personality and Emotion
T580,Power Load Forecasting Using Data Mining and Knowledge Discovery Technology
T581,Optimizing F-Measures by Cost-Sensitive Classification
T582,An Analysis of Tutorial Reasoning about Programming Bugs
T583,Algorithms of Hard c-Means Clustering Using Kernel Functions in Support Vector Machines
T584,Psychological Studies of Visual Perception
T585,Friends, Crowds, and the Long tail: an Empirical Investigation on Online Music listening
T586,Regularizing Structured Classifier with Conditional Probabilistic Constraints for Semi-supervised Learning
T587,On the Differential Privacy of Bayesian Inference
T588,Interactions Modeling in Multi-Task Multi-View Learning with Consistent Task Diversity
